Rk,Team,Date,xG,Cmp,TklW,Subs,Recov,Live,GCA,TotDist,SCA,Rec,,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Rec,PrgR,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,Subs,Mn/Sub,Off,PKwon,PKcon,OG,Recov,Match Report
157,Brighton,2017-10-15,1.0,307,9,3,65,389,2,1605,18,304,,Everton,eng Premier League,D 1-1,1,1,0,47,1,0,0,0,1.0,1.0,-0.5,+0.3,0.8,1.1,0.0,0.0,+0.2,0.09,12,0.08,0.33,3,25.0,16.0,0,307,439,69.9,6,22,10,4,35,5916,2552,124,148,83.8,114,151,75.5,53,105,50.5,18,10,2,2,3,1,0,2,1,0,0,1,0,0,281,1605,860,18,12,3,8,13,304,35,304,35,281,1605,860,18,12,3,8,13,18,9,10,7,1,6,18,33.3,12,11,2,9,16,34,30,0,389,45,9,1,4,27,18,7,6,0,0,5,9,3,14,5,0,1,0,65,Match Report
158,Newcastle Utd,2017-10-15,1.2,279,9,3,51,345,2,1316,31,278,@,Southampton,eng Premier League,D 2-2,2,2,0,38,2,0,0,0,1.2,1.2,-0.4,+0.4,0.7,0.5,+0.8,+0.8,-0.7,0.06,19,0.11,0.50,4,21.1,17.1,0,279,394,70.8,12,19,7,1,33,4721,2003,131,155,84.5,110,140,78.6,23,72,31.9,31,19,5,1,5,1,0,2,0,0,0,2,0,0,246,1316,756,10,10,0,11,9,278,33,278,33,246,1316,756,10,10,0,11,9,14,9,10,1,3,3,15,20.0,12,11,4,7,6,20,40,0,345,49,12,3,1,26,19,8,2,6,0,0,11,3,20,0,0,1,0,51,Match Report
159,Leicester City,2017-10-16,1.3,398,14,3,79,503,2,2133,17,393,,West Brom,eng Premier League,D 1-1,1,1,0,57,1,0,0,0,1.3,1.3,+1.1,+1.1,1.1,0.7,-0.3,-0.3,-0.1,0.12,11,0.09,0.33,3,27.3,15.8,0,398,554,71.8,8,33,7,4,38,6883,2119,191,227,84.1,148,200,74.0,48,94,51.1,17,11,1,2,2,1,0,2,1,0,1,0,0,0,343,2133,1156,17,15,4,14,11,393,38,393,38,343,2133,1156,17,15,4,14,11,21,14,10,10,1,7,14,50.0,7,9,1,8,6,27,20,0,503,50,7,0,5,29,35,4,3,1,0,1,8,3,12,1,0,0,0,79,Match Report
160,West Brom,2017-10-16,0.2,288,8,2,74,366,1,1377,9,287,@,Leicester City,eng Premier League,D 1-1,1,1,0,43,1,0,0,0,0.2,0.2,-1.1,-1.1,0.2,0.2,+0.8,+0.8,-0.2,0.04,5,0.20,1.00,1,20.0,23.8,1,288,423,68.1,4,28,3,2,26,5151,2173,140,170,82.4,107,155,69.0,36,80,45.0,9,6,1,0,0,2,0,1,0,0,0,0,1,0,314,1377,627,15,14,4,11,14,287,26,287,26,314,1377,627,15,14,4,11,14,15,8,6,6,3,4,18,22.2,14,9,4,5,19,34,31,0,366,56,13,0,5,13,31,1,0,0,0,1,10,2,7,1,0,0,0,74,Match Report
161,Brighton,2017-10-20,1.4,263,7,3,62,328,6,1353,12,262,@,West Ham,eng Premier League,W 3-0,3,0,+3,35,2,1,1,0,1.4,1.0,+0.8,+0.3,1.0,0.7,+1.6,+1.0,+1.0,0.16,6,0.33,0.50,4,66.7,17.7,0,263,366,71.9,5,8,5,2,19,5072,2019,119,140,85.0,96,123,78.0,41,83,49.4,12,6,2,2,0,2,0,6,2,1,1,0,2,0,240,1353,778,15,14,0,19,6,262,19,262,19,240,1353,778,15,14,0,19,6,10,7,8,2,0,5,13,38.5,8,19,9,10,14,24,47,0,328,37,7,2,6,10,17,3,0,2,0,1,6,3,14,1,1,0,0,62,Match Report
162,West Ham,2017-10-20,0.7,540,10,2,52,617,0,2426,30,539,,Brighton,eng Premier League,L 0-3,0,3,-3,65,0,0,0,0,0.7,0.7,-0.8,-0.3,0.4,0.9,-0.7,-0.7,-0.4,0.04,16,0.00,0.00,2,12.5,21.5,2,540,674,80.1,10,60,10,6,75,10398,3001,204,244,83.6,277,318,87.1,55,98,56.1,30,25,2,1,0,2,0,0,0,0,0,0,0,0,380,2426,1359,26,15,2,14,5,539,74,539,74,380,2426,1359,26,15,2,14,5,15,10,4,7,4,9,14,64.3,5,5,1,4,7,22,5,0,617,54,12,0,6,39,25,10,6,4,0,3,12,2,31,3,0,1,0,52,Match Report
163,Bournemouth,2017-10-21,1.1,299,14,3,52,363,4,1641,13,298,@,Stoke City,eng Premier League,W 2-1,2,1,+1,47,1,1,1,0,1.1,0.3,-0.1,-0.9,0.2,0.3,+0.9,+0.7,+0.8,0.05,6,0.17,0.50,2,33.3,22.9,0,299,427,70.0,5,18,3,0,29,5587,2405,127,164,77.4,135,166,81.3,34,79,43.0,13,10,0,2,0,1,0,4,3,0,0,0,1,0,300,1641,790,19,6,4,17,7,298,29,298,29,300,1641,790,19,6,4,17,7,18,14,9,8,1,4,14,28.6,10,10,2,8,8,26,43,0,363,63,20,3,2,9,23,3,3,0,0,1,11,3,16,1,1,0,0,52,Match Report
164,Manchester Utd,2017-10-21,0.8,679,8,3,57,748,2,2897,16,679,@,Huddersfield,eng Premier League,L 1-2,1,2,-1,77,1,0,0,0,0.8,0.8,-0.4,-0.4,0.6,1.0,+0.2,+0.2,+0.4,0.08,9,0.11,0.33,3,33.3,16.8,0,679,806,84.2,5,62,12,4,66,11669,3737,281,313,89.8,302,337,89.6,62,97,63.9,16,13,2,1,0,0,0,2,2,0,0,0,0,0,501,2897,1585,27,21,6,19,12,679,66,679,66,501,2897,1585,27,21,6,19,12,13,8,6,3,4,3,14,21.4,11,8,2,6,10,23,17,2,748,55,11,2,4,30,28,7,4,2,0,3,14,3,53,3,0,0,0,57,Match Report
165,Southampton,2017-10-21,2.0,517,16,3,66,600,2,2580,37,514,,West Brom,eng Premier League,W 1-0,1,0,+1,65,1,0,0,0,2.0,2.0,+1.6,+1.6,1.7,2.1,-1.0,-1.0,-1.7,0.10,20,0.05,0.17,6,30.0,18.4,1,517,641,80.7,16,48,15,2,64,8809,2949,235,268,87.7,222,250,88.8,42,79,53.2,37,26,2,5,1,1,2,2,0,0,2,0,0,0,477,2580,1530,40,24,3,13,6,514,62,514,62,477,2580,1530,40,24,3,13,6,21,16,6,12,3,3,4,75.0,1,8,1,7,8,29,31,0,600,39,8,2,5,29,16,8,6,0,0,2,13,3,14,2,0,0,0,66,Match Report
166,Stoke City,2017-10-21,1.2,319,10,2,67,413,2,1879,19,317,,Bournemouth,eng Premier League,L 1-2,1,2,-1,53,1,0,0,0,1.2,1.2,+0.1,+0.9,1.2,1.7,-0.2,-0.2,-0.2,0.12,10,0.10,0.50,2,20.0,14.8,0,319,476,67.0,10,33,10,4,55,6202,2475,126,154,81.8,146,192,76.0,40,102,39.2,19,14,3,0,1,1,0,2,1,0,0,1,0,0,310,1879,827,22,15,4,10,14,317,55,317,55,310,1879,827,22,15,4,10,14,11,10,2,7,2,4,10,40.0,6,11,1,10,9,20,10,0,413,59,11,0,7,33,30,8,3,5,0,4,10,2,22,4,0,1,0,67,Match Report
167,Huddersfield,2017-10-21,1.2,129,20,3,52,189,3,1150,9,127,,Manchester Utd,eng Premier League,W 2-1,2,1,+1,23,2,0,0,0,1.2,1.2,+0.4,+0.4,0.7,0.5,+0.8,+0.8,+0.3,0.24,5,0.40,0.67,3,60.0,13.1,0,129,235,54.9,3,9,4,1,14,2198,1219,65,89,73.0,35,60,58.3,17,63,27.0,9,4,0,2,1,1,1,3,1,0,1,1,0,0,132,1150,596,15,11,4,16,10,127,14,127,14,132,1150,596,15,11,4,16,10,27,20,19,7,1,15,28,53.6,13,13,3,10,13,40,52,0,189,44,15,1,0,9,13,4,1,2,0,2,6,3,25,2,0,0,0,52,Match Report
168,Manchester City,2017-10-21,3.1,753,5,3,53,805,6,3410,23,751,,Burnley,eng Premier League,W 3-0,3,0,+3,77,2,1,1,0,3.1,2.8,+2.9,+2.6,1.7,0.9,-0.1,-0.8,+0.3,0.20,14,0.14,0.22,9,64.3,15.0,0,753,848,88.8,9,43,15,2,64,11696,3533,409,432,94.7,271,298,90.9,49,70,70.0,23,14,2,2,3,1,1,6,2,1,0,2,1,0,620,3410,1862,33,26,8,14,9,751,64,751,64,620,3410,1862,33,26,8,14,9,9,5,4,5,0,1,7,14.3,6,3,2,1,5,14,18,1,805,42,7,0,5,17,26,4,0,2,0,1,9,3,13,1,1,0,0,53,Match Report
169,Watford,2017-10-21,1.9,348,12,3,48,399,2,1484,27,346,@,Chelsea,eng Premier League,L 2-4,2,4,-2,48,2,0,0,0,1.9,1.9,0.0,0.0,1.6,1.5,+0.1,+0.1,-0.6,0.12,16,0.13,0.40,5,31.3,17.1,1,348,463,75.2,11,25,6,3,33,6391,2839,165,184,89.7,130,157,82.8,43,85,50.6,27,19,4,0,1,3,0,2,2,0,0,0,0,0,337,1484,658,17,17,6,17,10,346,33,346,33,337,1484,658,17,17,6,17,10,17,12,7,9,1,2,15,13.3,13,6,1,5,17,34,13,1,399,61,18,0,3,22,22,6,4,2,0,3,12,3,13,3,0,0,0,48,Match Report
170,Newcastle Utd,2017-10-21,0.3,383,12,3,55,443,0,1886,10,377,,Crystal Palace,eng Premier League,W 1-0,1,0,+1,54,1,0,0,0,0.3,0.3,-0.2,-0.2,0.2,0.3,+0.7,+0.7,-0.2,0.05,7,0.14,0.33,3,42.9,20.6,0,383,495,77.4,5,15,4,1,28,7005,2739,172,201,85.6,156,190,82.1,42,79,53.2,10,7,0,2,0,0,1,0,0,0,0,0,0,0,361,1886,1043,14,16,1,17,9,377,27,377,27,361,1886,1043,14,16,1,17,9,16,12,9,7,0,5,18,27.8,13,18,3,15,6,22,35,0,443,52,15,0,5,17,22,3,1,1,0,0,8,3,24,0,0,0,0,55,Match Report
171,Chelsea,2017-10-21,1.9,394,16,3,65,451,7,2176,23,390,,Watford,eng Premier League,W 4-2,4,2,+2,52,4,0,0,0,1.9,1.9,0.0,0.0,1.0,0.6,+2.1,+2.1,+2.0,0.13,14,0.29,0.50,8,57.1,19.8,0,394,501,78.6,12,23,5,2,38,6590,2448,191,218,87.6,148,178,83.1,34,69,49.3,23,17,3,1,1,1,0,7,5,1,1,0,0,0,363,2176,1224,28,16,5,10,15,390,36,390,36,363,2176,1224,28,16,5,10,15,22,16,13,7,2,12,17,70.6,5,14,5,9,13,35,30,0,451,44,18,0,4,19,11,6,0,1,1,6,5,3,19,6,0,0,0,65,Match Report
172,Crystal Palace,2017-10-21,0.5,294,14,2,58,356,0,1697,19,293,@,Newcastle Utd,eng Premier League,L 0-1,0,1,-1,46,0,0,0,0,0.5,0.5,+0.2,+0.2,0.5,0.4,-0.5,-0.5,-0.5,0.06,10,0.00,,0,0.0,17.0,0,294,415,70.8,8,18,4,1,30,4854,1979,150,178,84.3,108,134,80.6,28,76,36.8,19,15,1,1,1,1,0,0,0,0,0,0,0,0,297,1697,854,17,13,6,14,11,293,30,293,30,297,1697,854,17,13,6,14,11,16,14,10,6,0,7,12,58.3,5,9,3,6,11,27,30,0,356,58,12,0,1,18,31,5,4,0,1,1,20,2,9,1,0,0,0,58,Match Report
173,Burnley,2017-10-21,0.2,167,10,3,39,217,0,818,11,167,@,Manchester City,eng Premier League,L 0-3,0,3,-3,23,0,0,0,0,0.2,0.2,-2.9,-2.6,0.1,0.3,-0.2,-0.2,-0.1,0.04,6,0.00,,0,0.0,27.2,1,167,258,64.7,3,11,3,1,15,3336,1476,76,89,85.4,54,79,68.4,31,79,39.2,11,7,1,1,1,1,0,0,0,0,0,0,0,0,126,818,249,3,6,1,10,8,167,15,167,15,126,818,249,3,6,1,10,8,14,10,9,4,1,5,22,22.7,17,7,1,6,25,39,23,0,217,39,9,0,5,12,16,5,1,4,0,2,3,3,33,2,0,1,0,39,Match Report
174,West Brom,2017-10-21,0.4,221,7,3,50,292,0,1142,12,220,@,Southampton,eng Premier League,L 0-1,0,1,-1,35,0,0,0,0,0.4,0.4,-1.6,-1.6,0.3,0.3,-0.4,-0.4,-0.3,0.06,7,0.00,0.00,2,28.6,22.9,1,221,342,64.6,4,22,5,2,17,3940,1907,115,142,81.0,65,93,69.9,30,83,36.1,12,9,1,0,0,2,0,0,0,0,0,0,0,0,213,1142,497,7,6,0,10,18,220,17,220,17,213,1142,497,7,6,0,10,18,10,7,5,4,1,4,21,19.0,17,14,3,11,12,22,33,0,292,49,11,1,2,17,16,3,1,2,0,1,8,3,37,1,0,0,0,50,Match Report
175,Leicester City,2017-10-21,1.9,297,16,2,49,373,2,1385,19,294,@,Swansea City,eng Premier League,W 2-1,2,1,+1,44,1,0,0,0,1.9,1.9,+1.1,+1.1,1.9,1.2,-0.9,-0.9,-0.9,0.17,11,0.09,0.17,6,54.5,19.6,0,297,425,69.9,9,23,8,2,33,6225,2643,107,125,85.6,141,175,80.6,46,107,43.0,19,14,3,1,1,0,0,2,2,0,0,0,0,0,229,1385,731,17,11,4,6,6,294,31,294,31,229,1385,731,17,11,4,6,6,23,16,11,9,3,6,11,54.5,5,14,6,8,13,36,32,0,373,49,6,1,1,17,22,6,5,0,0,3,9,2,14,3,0,0,0,49,Match Report
176,Swansea City,2017-10-21,0.8,421,12,3,47,478,2,1847,36,420,,Leicester City,eng Premier League,L 1-2,1,2,-1,56,1,0,0,0,0.8,0.8,-1.1,-1.1,0.6,0.7,+0.2,+0.2,+0.4,0.04,19,0.05,0.25,4,21.1,22.4,1,421,535,78.7,14,47,6,5,58,7884,2955,187,208,89.9,170,214,79.4,60,97,61.9,36,30,3,1,1,1,0,2,1,1,0,0,0,0,245,1847,1148,25,15,7,14,17,420,57,420,57,245,1847,1148,25,15,7,14,17,17,12,9,6,2,11,24,45.8,13,10,2,8,4,21,22,0,478,57,11,0,4,35,31,7,6,1,0,0,12,3,31,0,0,0,1,47,Match Report
177,Everton,2017-10-22,1.0,220,7,3,48,274,1,945,13,219,,Arsenal,eng Premier League,L 2-5,2,5,-3,33,2,0,0,0,1.0,1.0,-2.6,-2.6,0.2,0.3,+1.0,+1.0,-0.2,0.11,9,0.22,0.67,3,33.3,16.4,1,220,322,68.3,5,22,4,3,21,4050,2122,92,115,80.0,84,109,77.1,26,68,38.2,13,6,3,0,0,3,1,1,0,0,0,0,0,1,190,945,449,7,3,2,14,8,219,21,219,21,190,945,449,7,3,2,14,8,8,7,5,1,2,2,13,15.4,11,20,7,13,10,18,30,0,274,46,13,1,0,13,16,0,0,0,0,2,8,3,26,2,0,0,0,48,Match Report
178,Tottenham,2017-10-22,2.0,300,19,3,57,354,6,1177,21,296,,Liverpool,eng Premier League,W 4-1,4,1,+3,37,4,0,0,0,2.0,2.0,+1.4,+1.4,1.5,0.5,+2.0,+2.0,+0.5,0.15,14,0.29,0.80,5,35.7,17.7,0,300,401,74.8,7,19,4,0,28,6076,2270,111,138,80.4,144,164,87.8,42,85,49.4,21,14,2,2,1,2,0,6,3,0,1,1,1,0,203,1177,573,10,5,4,4,13,296,28,296,28,203,1177,573,10,5,4,4,13,22,19,13,8,1,8,18,44.4,10,16,4,12,9,31,29,0,354,46,10,3,5,11,24,3,2,1,0,1,12,3,12,1,0,0,0,57,Match Report
179,Arsenal,2017-10-22,3.5,549,9,2,56,605,9,2565,50,546,@,Everton,eng Premier League,W 5-2,5,2,+3,67,5,0,0,0,3.5,3.5,+2.6,+2.6,2.9,1.8,+1.5,+1.5,+1.1,0.12,30,0.17,0.36,14,46.7,16.6,2,549,666,82.4,19,41,18,1,64,9328,3302,244,263,92.8,220,257,85.6,58,97,59.8,50,36,1,4,6,3,0,9,7,0,1,1,0,0,484,2565,1342,29,24,11,17,6,546,64,546,64,484,2565,1342,29,24,11,17,6,12,9,6,6,0,4,10,40.0,6,10,2,8,8,20,23,2,605,60,14,2,5,15,30,7,7,0,0,1,15,2,12,1,0,0,0,56,Match Report
180,Liverpool,2017-10-22,0.6,581,17,3,61,645,0,2330,21,579,@,Tottenham,eng Premier League,L 1-4,1,4,-3,63,1,0,0,0,0.6,0.6,-1.4,-1.4,0.5,0.6,+0.4,+0.4,+0.5,0.05,12,0.08,0.14,7,58.3,20.5,0,581,696,83.5,8,46,7,1,62,11933,3574,190,215,88.4,293,324,90.4,88,133,66.2,21,18,1,1,0,0,1,0,0,0,0,0,0,0,443,2330,1192,19,18,5,17,14,579,62,579,62,443,2330,1192,19,18,5,17,14,26,17,9,14,3,13,19,68.4,6,13,4,9,2,28,14,2,645,49,3,0,12,28,32,5,3,1,0,2,13,3,27,2,0,0,0,61,Match Report
181,West Brom,2017-10-28,1.5,168,11,3,52,239,2,837,10,166,,Manchester City,eng Premier League,L 2-3,2,3,-1,23,2,0,0,0,1.5,1.5,-0.8,-0.8,0.7,0.5,+0.5,+0.5,+0.3,0.22,7,0.29,0.50,4,57.1,16.3,0,168,284,59.2,4,16,4,2,14,3400,1703,69,102,67.6,60,82,73.2,33,80,41.3,10,10,0,0,0,0,0,2,2,0,0,0,0,0,164,837,384,5,7,0,11,13,166,13,166,13,164,837,384,5,7,0,11,13,21,11,9,10,2,5,20,25.0,15,12,2,10,17,38,18,0,239,40,8,2,3,6,17,1,1,0,0,5,11,3,22,5,0,0,0,52,Match Report
182,Crystal Palace,2017-10-28,2.6,342,15,2,61,410,4,1756,31,340,,West Ham,eng Premier League,D 2-2,2,2,0,55,1,1,1,0,2.6,1.8,+1.8,+1.0,0.6,0.9,-0.6,-0.8,+0.4,0.10,19,0.05,0.13,8,42.1,14.6,1,342,465,73.5,11,42,7,0,54,6671,2826,142,173,82.1,151,189,79.9,47,87,54.0,31,16,6,0,4,4,1,4,3,0,0,0,1,0,329,1756,863,25,9,4,13,16,340,54,340,54,329,1756,863,25,9,4,13,16,21,15,12,8,1,9,24,37.5,15,11,1,10,11,32,20,1,410,52,14,2,2,30,19,11,1,1,9,3,8,2,56,3,1,0,0,61,Match Report
183,Manchester City,2017-10-28,2.3,861,11,2,62,922,5,2949,28,858,@,West Brom,eng Premier League,W 3-2,3,2,+1,77,3,0,0,0,2.3,2.3,+0.8,+0.8,1.8,2.5,+0.7,+0.7,+1.2,0.15,15,0.20,0.60,5,33.3,20.1,2,861,959,89.8,11,64,21,0,88,13629,4248,431,466,92.5,344,366,94.0,51,76,67.1,28,25,0,1,0,2,0,5,5,0,0,0,0,0,610,2949,1681,31,24,6,22,16,858,87,858,87,610,2949,1681,31,24,6,22,16,16,11,5,7,4,3,15,20.0,12,12,2,10,10,26,21,2,922,36,13,2,6,10,15,2,0,2,0,1,12,2,20,1,0,0,0,62,Match Report
184,Huddersfield,2017-10-28,0.1,196,10,3,49,263,0,962,2,193,@,Liverpool,eng Premier League,L 0-3,0,3,-3,28,0,0,0,0,0.1,0.1,-2.0,-1.2,0.1,0.0,-0.1,-0.1,-0.1,0.07,1,0.00,,0,0.0,28.0,1,196,316,62.0,1,15,1,0,9,3840,1911,86,108,79.6,73,103,70.9,28,77,36.4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,156,962,395,3,5,1,12,11,193,8,193,8,156,962,395,3,5,1,12,11,13,10,4,8,1,2,10,20.0,8,10,2,8,24,37,28,1,263,52,9,0,0,6,27,2,2,0,0,1,8,3,34,1,0,1,0,49,Match Report
185,Liverpool,2017-10-28,2.1,693,13,3,62,775,3,2303,26,691,,Huddersfield,eng Premier League,W 3-0,3,0,+3,72,3,0,1,1,2.1,1.3,+2.0,+1.2,0.8,1.1,+0.9,+1.7,+1.2,0.09,15,0.20,0.43,7,46.7,17.1,1,693,818,84.7,11,65,12,2,81,12420,4064,269,295,91.2,359,404,88.9,56,93,60.2,26,20,3,0,1,2,0,3,2,1,0,0,0,0,463,2303,1381,21,24,2,18,11,691,81,691,81,463,2303,1381,21,24,2,18,11,14,13,5,8,1,3,10,30.0,7,7,0,7,7,21,15,0,775,43,7,0,3,22,24,9,4,5,0,0,9,3,17,0,1,0,0,62,Match Report
186,Chelsea,2017-10-28,1.6,593,12,3,66,661,2,2588,32,588,@,Bournemouth,eng Premier League,W 1-0,1,0,+1,58,1,0,0,0,1.6,1.6,+1.1,+1.1,1.4,1.3,-0.6,-0.6,-0.4,0.09,18,0.06,0.20,5,27.8,15.1,0,593,698,85.0,15,43,18,4,52,10315,3428,288,314,91.7,229,260,88.1,62,92,67.4,32,25,2,2,2,0,1,2,2,0,0,0,0,0,501,2588,1569,23,22,4,16,5,588,51,588,51,501,2588,1569,23,22,4,16,5,16,12,8,7,1,9,16,56.3,7,7,3,4,13,29,15,0,661,32,4,2,6,19,17,5,0,2,0,5,11,3,10,5,0,0,0,66,Match Report
187,West Ham,2017-10-28,0.8,259,13,3,56,313,3,1262,10,256,@,Crystal Palace,eng Premier League,D 2-2,2,2,0,45,2,0,0,0,0.8,0.8,-1.8,-1.0,0.7,0.5,+1.2,+1.2,+0.3,0.13,6,0.33,1.00,2,33.3,14.6,0,259,375,69.1,4,18,5,0,32,4811,1842,115,139,82.7,97,123,78.9,38,87,43.7,10,5,2,2,0,1,0,3,2,0,1,0,0,0,199,1262,542,12,5,1,12,12,256,30,256,30,199,1262,542,12,5,1,12,12,23,13,14,7,2,7,21,33.3,14,7,3,4,14,37,39,1,313,61,21,0,6,17,25,2,2,0,0,1,13,3,30,1,0,1,0,56,Match Report
188,Arsenal,2017-10-28,2.0,735,13,2,59,812,3,3153,33,731,,Swansea City,eng Premier League,W 2-1,2,1,+1,72,2,0,0,0,2.0,2.0,+1.1,+1.1,2.0,1.5,0.0,0.0,0.0,0.12,17,0.12,0.40,5,29.4,16.4,0,735,856,85.9,17,88,17,1,85,12604,3933,341,373,91.4,307,345,89.0,62,97,63.9,33,28,2,0,1,2,0,3,2,0,0,1,0,0,672,3153,1601,24,26,3,8,10,731,84,731,84,672,3153,1601,24,26,3,8,10,16,13,7,4,5,2,6,33.3,4,3,0,3,7,23,14,1,812,42,10,6,9,18,23,5,5,0,0,2,7,2,12,2,0,0,0,59,Match Report
189,Manchester Utd,2017-10-28,0.8,311,4,3,65,402,2,1290,18,309,,Tottenham,eng Premier League,W 1-0,1,0,+1,45,1,0,0,0,0.8,0.8,-0.3,-0.3,0.6,0.4,+0.2,+0.2,+0.4,0.07,11,0.09,0.33,3,27.3,18.2,1,311,459,67.8,6,29,5,1,34,5524,2261,145,182,79.7,115,154,74.7,37,86,43.0,18,15,2,0,0,1,0,2,1,1,0,0,0,0,252,1290,589,13,14,5,20,4,309,33,309,33,252,1290,589,13,14,5,20,4,9,4,4,4,1,4,12,33.3,8,14,3,11,15,24,32,1,402,55,14,2,4,24,28,6,6,0,0,2,15,3,16,2,0,0,0,65,Match Report
190,Stoke City,2017-10-28,1.1,170,14,2,53,228,2,1023,10,165,@,Watford,eng Premier League,W 1-0,1,0,+1,31,1,0,0,0,1.1,1.1,-0.2,-0.2,1.0,0.3,-0.1,-0.1,0.0,0.18,6,0.17,0.50,2,33.3,21.1,0,170,280,60.7,5,9,6,1,18,3043,1764,82,105,78.1,57,89,64.0,20,63,31.7,10,6,3,1,0,0,0,2,0,2,0,0,0,0,184,1023,443,9,6,1,19,9,165,16,165,16,184,1023,443,9,6,1,19,9,18,14,15,3,0,5,16,31.3,11,22,8,14,8,26,60,0,228,50,14,1,1,3,26,1,0,0,0,2,8,2,8,2,0,0,0,53,Match Report
191,Swansea City,2017-10-28,0.9,232,7,3,38,275,2,978,9,230,@,Arsenal,eng Premier League,L 1-2,1,2,-1,28,1,0,0,0,0.9,0.9,-1.1,-1.1,0.5,0.2,+0.1,+0.1,+0.5,0.18,5,0.20,0.50,2,40.0,15.6,0,232,327,70.9,3,12,2,0,13,4617,1936,94,112,83.9,102,118,86.4,32,87,36.8,9,6,1,0,0,1,1,2,2,0,0,0,0,0,152,978,485,11,6,1,11,14,230,13,230,13,152,978,485,11,6,1,11,14,14,7,9,3,2,4,7,57.1,3,8,3,5,18,32,40,0,275,51,11,1,1,7,17,2,2,0,0,1,4,3,9,1,0,0,0,38,Match Report
192,Watford,2017-10-28,1.2,489,9,2,59,565,0,2499,27,484,,Stoke City,eng Premier League,L 0-1,0,1,-1,69,0,0,0,0,1.2,1.2,+0.2,+0.2,1.2,1.5,-1.2,-1.2,-1.2,0.09,15,0.00,,0,0.0,15.1,0,489,626,78.1,12,47,17,5,79,8973,3343,208,241,86.3,217,243,89.3,57,106,53.8,27,19,1,5,2,0,0,0,0,0,0,0,0,0,451,2499,1564,34,24,3,19,13,484,79,484,79,451,2499,1564,34,24,3,19,13,11,9,4,7,0,2,5,40.0,3,8,1,7,5,16,15,0,565,57,11,0,6,30,29,8,4,3,0,4,18,2,22,4,0,0,0,59,Match Report
193,Bournemouth,2017-10-28,0.5,407,6,3,46,456,0,1726,13,403,,Chelsea,eng Premier League,L 0-1,0,1,-1,42,0,0,0,0,0.5,0.5,-1.1,-1.1,0.5,0.8,-0.5,-0.5,-0.5,0.07,7,0.00,0.00,1,14.3,19.3,0,407,508,80.1,7,25,7,1,32,7419,2536,169,191,88.5,173,201,86.1,46,81,56.8,13,13,0,0,0,0,0,0,0,0,0,0,0,0,305,1726,603,6,12,4,16,7,403,31,403,31,305,1726,603,6,12,4,16,7,7,6,3,4,0,2,7,28.6,5,13,5,8,16,23,22,3,456,52,10,0,5,15,25,5,4,0,0,0,6,3,30,0,0,0,0,46,Match Report
194,Tottenham,2017-10-28,1.2,415,6,2,60,502,0,1548,22,413,@,Manchester Utd,eng Premier League,L 0-1,0,1,-1,55,0,0,0,0,1.2,1.2,+0.3,+0.3,1.1,0.7,-1.2,-1.2,-1.1,0.09,13,0.00,0.00,4,30.8,21.1,0,415,558,74.4,12,35,4,0,43,7844,2888,168,201,83.6,200,248,80.6,44,88,50.0,22,17,2,1,2,0,0,0,0,0,0,0,0,0,329,1548,829,16,18,5,19,5,413,43,413,43,329,1548,829,16,18,5,19,5,11,6,7,3,1,7,14,50.0,7,13,3,10,14,25,38,0,502,55,14,2,4,17,29,3,0,3,0,1,13,2,29,1,0,0,0,60,Match Report
195,Leicester City,2017-10-29,1.3,236,8,3,58,312,4,1233,15,234,,Everton,eng Premier League,W 2-0,2,0,+2,41,2,0,0,0,1.3,1.3,+0.7,+0.7,1.2,0.8,+0.7,+0.7,+0.8,0.15,9,0.22,0.67,3,33.3,14.7,0,236,362,65.2,8,14,3,1,13,4552,2018,105,138,76.1,77,107,72.0,41,87,47.1,15,13,1,0,1,0,0,4,4,0,0,0,0,0,201,1233,621,11,10,3,13,13,234,13,234,13,201,1233,621,11,10,3,13,13,14,8,8,6,0,4,10,40.0,6,21,6,15,14,28,31,0,312,46,11,0,2,12,20,3,3,0,0,4,6,3,8,4,0,0,0,58,Match Report
